Record_ID,Date,Year,Month,Season,Country,City,Latitude,Longitude,Population_Density_per_km2,Green_Cover_Pct,AQI,AQI_Category,Pollution_Alert_Level,PM2_5_ugm3,PM10_ugm3,NO2_ugm3,SO2_ugm3,CO_mgm3,O3_ugm3,VOC_ugm3,NH3_ugm3,Lead_Pb_ugm3,Benzene_ugm3,Formaldehyde_ugm3,Black_Carbon_ugm3,Temperature_C,Humidity_Pct,Wind_Speed_kmh,Wind_Direction,Atmospheric_Pressure_hPa,Visibility_km,Weather_Condition,Primary_Pollution_Source,Industry_Nearby,Traffic_Density,Health_Effects,Associated_Diseases,Respiratory_Risk_Index,Cardiovascular_Risk_Index,Cancer_Risk_Index,Daily_Mortality_Risk,Exceeds_WHO_PM25_Standard,WHO_PM25_Guideline_ugm3
GAP-05344,2017-11-12,2017,11,Autumn,Pakistan,Multan,34.1547,94.2162,27461,29.0,226,Very Unhealthy,Emergency,121.97,273.02,98.18,48.27,4.15,27.48,81.25,71.98,0.7258,10.797,37.17,26.0,-13.6,21.0,15.2,E,976.0,7.17,Clear,Volcanic Activity,No,Very High,Health alert: serious health effects for everyone; emergency conditions for sensitive groups,"Lung Cancer Risk, Heart Attack, Arrhythmia, Premature Death Risk",45.2,37.7,2.735,High,Yes,15
GAP-05345,2018-08-02,2018,8,Summer,Mexico,Guadalajara,-37.5571,-93.7966,18519,54.9,225,Very Unhealthy,Emergency,151.26,263.39,152.3,109.05,4.38,133.33,109.85,37.06,0.8074,16.011,31.18,0.53,5.2,40.4,17.4,NE,1032.6,7.19,Smoggy,Chemical Plants,No,High,Health alert: serious health effects for everyone; emergency conditions for sensitive groups,"Lung Cancer Risk, Heart Attack, Arrhythmia, Premature Death Risk",45.0,37.5,3.039,High,Yes,15
GAP-05346,2024-09-21,2024,9,Autumn,Pakistan,Faisalabad,32.395,116.6418,13557,37.5,480,Hazardous,Hazardous Emergency,324.34,684.29,26.85,201.65,12.08,124.96,615.11,60.56,1.2326,16.105,7.88,11.94,39.9,18.3,34.2,N,978.1,4.0,Cloudy,Biomass Burning,No,Very High,Health emergency: everyone is affected; life-threatening for sensitive groups,"Severe COPD, Heart Failure, Lung Cancer, Neurological Damage, Premature Death",96.0,80.0,3.428,Very High,Yes,15
GAP-05347,2022-06-11,2022,6,Summer,Australia,Sydney,-39.5992,-70.9939,6742,50.7,18,Good,None,8.79,19.49,6.54,2.46,0.87,26.12,10.96,30.1,0.0803,18.369,46.92,12.22,7.2,20.7,19.9,N,987.8,9.78,Sunny,Vehicle Emissions,No,High,No significant health effects,None,3.6,3.0,2.017,Low,No,15
GAP-05348,2018-01-22,2018,1,Winter,Colombia,Bogota,31.4344,99.0963,13688,31.9,203,Very Unhealthy,Emergency,89.46,140.18,103.38,61.9,14.67,82.13,290.08,8.51,0.2457,8.099,19.99,1.01,-11.4,38.7,11.3,E,982.9,7.46,Hazy,Wildfire/Forest Fire,No,High,Health alert: serious health effects for everyone; emergency conditions for sensitive groups,"Lung Cancer Risk, Heart Attack, Arrhythmia, Premature Death Risk",40.6,33.8,1.296,High,Yes,15
GAP-05349,2022-11-22,2022,11,Autumn,Saudi Arabia,Dammam,25.7254,-49.3866,6819,52.2,196,Unhealthy,Warning,122.39,296.52,234.64,63.76,14.44,72.3,205.29,79.15,1.0424,5.256,40.73,10.83,1.9,82.8,14.3,E,1011.6,7.55,Clear,Pesticide Spraying,No,Medium,Everyone may experience health effects; sensitive groups may experience serious effects,"COPD, Ischemic Heart Disease, Stroke Risk, Lung Irritation",39.2,32.7,3.162,Moderate,Yes,15
GAP-05350,2020-02-14,2020,2,Winter,Russia,Moscow,-45.4771,-2.3817,44198,58.9,67,Moderate,Advisory,27.33,68.01,17.36,31.56,0.41,130.39,23.63,77.26,0.4735,0.888,2.16,25.74,-10.8,82.9,5.7,NE,982.1,9.16,Smoggy,Biomass Burning,No,Medium,Unusually sensitive people may experience minor respiratory symptoms,Mild asthma exacerbation,13.4,11.2,1.035,Low,Yes,15
GAP-05351,2022-04-26,2022,4,Spring,USA,Chicago,50.1085,142.0402,34052,8.9,89,Moderate,Advisory,58.12,90.89,15.09,26.19,1.82,141.48,58.31,46.25,0.1667,13.978,47.36,28.84,24.0,17.3,30.1,SE,1039.5,8.89,Smoggy,Shipping Ports,Yes,Medium,Unusually sensitive people may experience minor respiratory symptoms,Mild asthma exacerbation,17.8,14.8,1.98,Low,Yes,15
GAP-05352,2020-03-12,2020,3,Spring,Brazil,Belo Horizonte,6.4864,-95.4063,38869,35.8,95,Moderate,Advisory,45.23,104.6,103.04,42.29,1.05,72.07,35.1,18.09,0.5487,1.046,42.48,25.63,41.6,16.2,20.2,SW,960.5,8.81,Sunny,Steel Manufacturing,No,Very High,Unusually sensitive people may experience minor respiratory symptoms,Mild asthma exacerbation,19.0,15.8,1.999,Low,Yes,15
GAP-05353,2023-02-06,2023,2,Winter,Indonesia,Bandung,53.6582,-55.594,14027,38.7,411,Hazardous,Hazardous Emergency,286.92,553.54,225.43,89.1,6.08,45.37,601.33,27.79,1.3056,0.252,30.02,7.22,19.2,69.0,28.6,E,979.6,4.86,Smoggy,Oil Refinery,No,Very High,Health emergency: everyone is affected; life-threatening for sensitive groups,"Severe COPD, Heart Failure, Lung Cancer, Neurological Damage, Premature Death",82.2,68.5,3.224,Very High,Yes,15
GAP-05354,2022-06-19,2022,6,Summer,India,Chennai,-52.7304,43.7934,23695,39.9,464,Hazardous,Hazardous Emergency,274.63,602.05,58.92,60.39,4.56,130.82,373.38,71.72,1.0154,5.532,17.24,12.87,-9.1,91.1,24.6,NE,1018.0,4.2,Cloudy,Vehicle Emissions,No,Very High,Health emergency: everyone is affected; life-threatening for sensitive groups,"Severe COPD, Heart Failure, Lung Cancer, Neurological Damage, Premature Death",92.8,77.3,2.652,Very High,Yes,15
GAP-05355,2020-04-10,2020,4,Spring,Germany,Berlin,-2.9602,108.0022,34443,21.2,52,Moderate,Advisory,29.0,49.33,61.18,11.25,0.53,14.68,66.65,75.07,1.0897,13.315,12.81,21.9,-5.8,81.7,15.6,NW,1030.0,9.35,Hazy,Power Plants (Coal),Yes,Low,Unusually sensitive people may experience minor respiratory symptoms,Mild asthma exacerbation,10.4,8.7,3.101,Low,Yes,15
GAP-05356,2020-05-25,2020,5,Spring,USA,Los Angeles,-50.864,-102.6803,28554,21.2,89,Moderate,Advisory,51.18,82.66,14.35,42.83,4.7,28.51,46.63,54.67,1.3584,1.431,4.62,3.8,17.7,50.8,6.2,S,1002.9,8.89,Sunny,Oil Refinery,No,Very High,Unusually sensitive people may experience minor respiratory symptoms,Mild asthma exacerbation,17.8,14.8,2.881,Low,Yes,15
GAP-05357,2020-04-27,2020,4,Spring,Ethiopia,Dire Dawa,34.5702,143.0871,1780,12.5,206,Very Unhealthy,Emergency,114.17,196.86,215.86,59.15,11.93,77.62,275.77,64.23,0.8303,13.689,7.8,23.28,21.4,27.5,9.9,E,1033.3,7.42,Foggy,Power Plants (Coal),No,Low,Health alert: serious health effects for everyone; emergency conditions for sensitive groups,"Lung Cancer Risk, Heart Attack, Arrhythmia, Premature Death Risk",41.2,34.3,2.501,High,Yes,15
GAP-05358,2019-02-17,2019,2,Winter,UK,Birmingham,8.2067,-108.8393,15273,57.8,114,Unhealthy for Sensitive Groups,Watch,54.09,96.74,49.61,19.26,4.89,18.08,81.16,56.96,1.088,11.1,46.09,6.14,44.2,24.8,12.4,W,964.1,8.57,Rainy,Cement Production,Yes,Low,"Children, elderly, and people with lung/heart disease may experience health effects","Asthma, Bronchitis, Allergic Rhinitis",22.8,19.0,3.653,Moderate,Yes,15
GAP-05359,2023-06-29,2023,6,Summer,Bangladesh,Gazipur,68.4519,-112.8769,47680,21.4,483,Hazardous,Hazardous Emergency,225.47,544.08,612.07,100.25,9.13,65.05,248.72,44.68,0.255,11.586,18.83,18.94,18.9,50.4,4.6,SE,972.6,3.96,Smoggy,Oil Refinery,No,Medium,Health emergency: everyone is affected; life-threatening for sensitive groups,"Severe COPD, Heart Failure, Lung Cancer, Neurological Damage, Premature Death",96.6,80.5,1.466,Very High,Yes,15
GAP-05360,2023-02-28,2023,2,Winter,France,Toulouse,-45.3405,-58.4521,40464,31.6,43,Good,None,28.45,63.28,26.47,4.74,3.21,67.48,28.52,42.25,0.8473,0.504,44.91,26.47,-7.5,84.7,5.9,W,979.4,9.46,Clear,Garbage Burning,Yes,High,No significant health effects,None,8.6,7.2,2.618,Low,Yes,15
GAP-05361,2023-05-15,2023,5,Spring,Japan,Tokyo,-0.9274,-38.7549,16805,18.6,68,Moderate,Advisory,27.91,50.17,33.93,2.07,2.91,124.8,11.17,30.66,0.4791,9.876,46.67,14.93,-14.8,13.2,12.3,N,968.4,9.15,Windy,Garbage Burning,Yes,Medium,Unusually sensitive people may experience minor respiratory symptoms,Mild asthma exacerbation,13.6,11.3,2.385,Low,Yes,15
GAP-05362,2024-06-07,2024,6,Summer,Philippines,Cebu,-46.3864,47.5453,24429,16.6,72,Moderate,Advisory,40.66,74.07,52.74,33.6,1.47,86.84,32.36,46.46,1.353,13.086,10.12,4.31,-12.9,84.0,16.8,W,993.8,9.1,Foggy,Shipping Ports,No,Low,Unusually sensitive people may experience minor respiratory symptoms,Mild asthma exacerbation,14.4,12.0,3.563,Low,Yes,15
GAP-05363,2015-12-28,2015,12,Winter,Canada,Calgary,-24.4533,78.5803,46256,40.1,152,Unhealthy,Warning,99.66,206.3,28.64,8.15,5.35,35.39,157.42,4.72,1.4908,18.922,30.4,6.34,1.9,35.9,6.9,S,968.8,8.1,Rainy,Pesticide Spraying,Yes,Very High,Everyone may experience health effects; sensitive groups may experience serious effects,"COPD, Ischemic Heart Disease, Stroke Risk, Lung Irritation",30.4,25.3,4.536,Moderate,Yes,15
GAP-05364,2019-06-06,2019,6,Summer,Pakistan,Peshawar,68.3392,108.9603,4178,57.6,432,Hazardous,Hazardous Emergency,274.45,680.01,451.25,44.37,9.96,118.75,619.15,79.58,0.8818,8.785,12.47,2.75,3.4,59.3,22.5,E,986.5,4.6,Windy,Steel Manufacturing,No,Very High,Health emergency: everyone is affected; life-threatening for sensitive groups,"Severe COPD, Heart Failure, Lung Cancer, Neurological Damage, Premature Death",86.4,72.0,2.452,Very High,Yes,15
GAP-05365,2021-07-04,2021,7,Summer,Germany,Munich,23.5187,62.1763,32148,53.4,145,Unhealthy for Sensitive Groups,Watch,78.47,184.26,137.39,40.72,8.51,30.27,190.64,11.1,1.3566,4.475,19.72,22.92,-8.2,95.8,26.3,N,980.8,8.19,Smoggy,Biomass Burning,No,Low,"Children, elderly, and people with lung/heart disease may experience health effects","Asthma, Bronchitis, Allergic Rhinitis",29.0,24.2,3.331,Moderate,Yes,15
GAP-05366,2017-06-10,2017,6,Summer,Mexico,Puebla,52.1681,-115.0272,20130,36.8,224,Very Unhealthy,Emergency,130.95,198.55,288.86,26.32,16.16,77.47,289.48,32.68,0.9455,8.095,37.07,24.26,35.9,29.6,29.2,N,992.3,7.2,Hazy,Industrial Factories,No,Medium,Health alert: serious health effects for everyone; emergency conditions for sensitive groups,"Lung Cancer Risk, Heart Attack, Arrhythmia, Premature Death Risk",44.8,37.3,3.037,High,Yes,15
GAP-05367,2023-11-21,2023,11,Autumn,Bangladesh,Dhaka,-16.7158,81.2478,24876,29.5,363,Hazardous,Hazardous Emergency,251.01,574.91,143.49,152.45,4.24,123.36,115.77,42.95,0.9483,14.699,45.39,23.91,2.9,84.2,2.7,N,1018.9,5.46,Windy,Waste Incineration,Yes,Very High,Health emergency: everyone is affected; life-threatening for sensitive groups,"Severe COPD, Heart Failure, Lung Cancer, Neurological Damage, Premature Death",72.6,60.5,3.539,Very High,Yes,15
GAP-05368,2020-09-21,2020,9,Autumn,India,Kanpur,-12.9717,113.9106,18167,54.9,122,Unhealthy for Sensitive Groups,Watch,74.21,172.0,82.19,2.67,8.82,146.49,118.64,71.21,1.3858,17.558,7.55,22.0,4.1,13.7,10.1,NW,1012.4,8.47,Cloudy,Industrial Factories,No,Low,"Children, elderly, and people with lung/heart disease may experience health effects","Asthma, Bronchitis, Allergic Rhinitis",24.4,20.3,3.8,Moderate,Yes,15
GAP-05369,2023-08-01,2023,8,Summer,Indonesia,Bandung,-13.3019,141.5515,24174,59.8,424,Hazardous,Hazardous Emergency,236.76,491.41,172.32,86.98,28.98,20.27,111.54,72.19,0.2698,3.568,29.43,29.54,11.8,56.0,29.0,SE,1015.7,4.7,Smoggy,Garbage Burning,Yes,Very High,Health emergency: everyone is affected; life-threatening for sensitive groups,"Severe COPD, Heart Failure, Lung Cancer, Neurological Damage, Premature Death",84.8,70.7,1.307,Very High,Yes,15
GAP-05370,2020-05-31,2020,5,Spring,Argentina,Buenos Aires,-11.522,99.5849,31169,56.8,196,Unhealthy,Warning,99.81,205.04,7.46,42.81,2.62,174.22,96.52,63.97,0.1916,3.684,35.05,23.3,38.9,71.1,24.9,E,978.6,7.55,Sunny,Pesticide Spraying,No,Very High,Everyone may experience health effects; sensitive groups may experience serious effects,"COPD, Ischemic Heart Disease, Stroke Risk, Lung Irritation",39.2,32.7,1.268,Moderate,Yes,15
GAP-05371,2022-10-25,2022,10,Autumn,South Africa,Pretoria,50.9431,-121.2774,3244,30.2,87,Moderate,Advisory,46.89,86.16,100.13,37.25,5.14,44.83,74.03,35.77,1.0467,17.913,12.72,9.65,-0.8,76.6,17.6,N,998.1,8.91,Clear,Chemical Plants,No,High,Unusually sensitive people may experience minor respiratory symptoms,Mild asthma exacerbation,17.4,14.5,3.243,Low,Yes,15
GAP-05372,2017-01-16,2017,1,Winter,Japan,Tokyo,13.96,93.3797,18635,17.9,11,Good,None,7.57,17.65,2.3,1.99,0.03,134.03,1.96,31.49,1.3547,2.82,16.62,24.56,22.9,76.8,33.6,W,1033.1,9.86,Windy,Pesticide Spraying,Yes,High,No significant health effects,None,2.2,1.8,3.183,Low,No,15
GAP-05373,2024-03-21,2024,3,Spring,Poland,Krakow,42.9709,67.896,2119,2.1,160,Unhealthy,Warning,76.4,177.86,124.55,29.33,5.11,141.06,78.62,57.61,0.6261,16.335,10.98,9.61,14.8,75.9,5.9,NW,1032.3,8.0,Rainy,Vehicle Emissions,Yes,Medium,Everyone may experience health effects; sensitive groups may experience serious effects,"COPD, Ischemic Heart Disease, Stroke Risk, Lung Irritation",32.0,26.7,2.289,Moderate,Yes,15
GAP-05374,2017-05-18,2017,5,Spring,Indonesia,Jakarta,15.1134,115.0846,13873,59.3,68,Moderate,Advisory,34.61,84.38,84.79,24.78,0.1,97.75,22.74,62.21,0.1227,16.175,15.65,11.46,26.6,30.2,29.6,E,1034.4,9.15,Windy,Oil Refinery,Yes,Very High,Unusually sensitive people may experience minor respiratory symptoms,Mild asthma exacerbation,13.6,11.3,1.367,Low,Yes,15
GAP-05375,2016-10-03,2016,10,Autumn,Saudi Arabia,Riyadh,43.4662,101.4558,47711,51.2,193,Unhealthy,Warning,108.05,185.54,88.19,68.06,1.58,92.6,244.35,40.18,0.3622,7.174,29.16,18.87,-14.5,25.8,24.4,NE,966.7,7.59,Cloudy,Residential Heating (Wood/Coal),No,High,Everyone may experience health effects; sensitive groups may experience serious effects,"COPD, Ischemic Heart Disease, Stroke Risk, Lung Irritation",38.6,32.2,1.666,Moderate,Yes,15
GAP-05376,2020-05-28,2020,5,Spring,Russia,Yekaterinburg,-31.7043,106.3756,22498,2.1,67,Moderate,Advisory,41.05,96.95,25.99,0.85,3.44,53.53,75.77,30.64,1.1524,15.26,22.36,25.86,13.2,94.4,1.9,NE,1003.4,9.16,Foggy,Agricultural Burning,Yes,High,Unusually sensitive people may experience minor respiratory symptoms,Mild asthma exacerbation,13.4,11.2,3.515,Low,Yes,15
GAP-05377,2015-09-16,2015,9,Autumn,Poland,Lodz,-49.0838,-48.7933,19743,43.8,31,Good,None,12.85,31.96,16.6,12.53,1.08,98.71,25.28,77.11,0.9451,5.993,31.52,3.16,4.9,25.3,21.4,SW,1002.5,9.61,Hazy,Cement Production,Yes,Very High,No significant health effects,None,6.2,5.2,2.82,Low,No,15
GAP-05378,2018-10-08,2018,10,Autumn,Canada,Montreal,46.1238,124.6032,21299,12.5,61,Moderate,Advisory,29.35,62.34,62.33,7.61,3.58,67.14,16.29,12.09,1.2275,4.809,11.39,26.54,6.9,97.1,9.8,E,1012.8,9.24,Smoggy,Agricultural Burning,Yes,High,Unusually sensitive people may experience minor respiratory symptoms,Mild asthma exacerbation,12.2,10.2,2.923,Low,Yes,15
GAP-05379,2022-09-30,2022,9,Autumn,Colombia,Bogota,-47.5277,-115.4236,6858,12.1,234,Very Unhealthy,Emergency,152.14,316.95,42.22,40.27,5.1,52.61,341.77,12.81,0.7044,18.531,3.5,22.5,21.6,41.7,32.9,SW,986.8,7.08,Hazy,Sandstorm/Dust Storm,No,Low,Health alert: serious health effects for everyone; emergency conditions for sensitive groups,"Lung Cancer Risk, Heart Attack, Arrhythmia, Premature Death Risk",46.8,39.0,2.405,High,Yes,15
GAP-05380,2023-10-16,2023,10,Autumn,Indonesia,Jakarta,14.3621,96.133,293,54.7,167,Unhealthy,Warning,82.22,170.56,147.67,40.96,4.01,102.2,102.63,3.8,0.4641,11.769,1.13,19.67,-13.1,59.5,2.6,E,1027.8,7.91,Rainy,Agricultural Burning,Yes,Medium,Everyone may experience health effects; sensitive groups may experience serious effects,"COPD, Ischemic Heart Disease, Stroke Risk, Lung Irritation",33.4,27.8,1.539,Moderate,Yes,15
GAP-05381,2021-02-02,2021,2,Winter,Russia,St. Petersburg,1.4328,54.9697,32945,46.8,150,Unhealthy for Sensitive Groups,Watch,70.02,109.98,113.09,30.8,7.16,15.9,145.36,74.61,1.2329,6.972,5.97,16.38,2.0,10.9,14.6,NW,1003.2,8.12,Smoggy,Volcanic Activity,No,Low,"Children, elderly, and people with lung/heart disease may experience health effects","Asthma, Bronchitis, Allergic Rhinitis",30.0,25.0,2.934,Moderate,Yes,15
GAP-05382,2018-12-07,2018,12,Winter,Vietnam,Hanoi,17.5567,-77.3258,48449,2.4,32,Good,None,14.14,28.19,25.48,15.76,1.38,165.94,37.97,72.04,1.2862,10.884,0.5,13.93,-1.8,72.9,7.3,W,997.8,9.6,Hazy,Mining Operations,No,Medium,No significant health effects,None,6.4,5.3,3.127,Low,No,15
GAP-05383,2024-07-15,2024,7,Summer,South Korea,Incheon,23.2013,114.9021,2614,5.1,197,Unhealthy,Warning,89.63,175.54,29.61,16.51,2.99,132.31,68.8,41.46,1.0165,11.045,33.2,27.03,43.0,70.2,6.9,NW,1038.3,7.54,Smoggy,Shipping Ports,No,High,Everyone may experience health effects; sensitive groups may experience serious effects,"COPD, Ischemic Heart Disease, Stroke Risk, Lung Irritation",39.4,32.8,3.249,Moderate,Yes,15
GAP-05384,2020-02-07,2020,2,Winter,France,Paris,-37.7865,75.5744,12154,5.9,55,Moderate,Advisory,31.26,51.32,66.55,8.44,1.12,85.76,31.03,11.89,0.0379,6.489,36.13,6.08,-4.7,56.8,23.7,E,1038.9,9.31,Clear,Volcanic Activity,Yes,Low,Unusually sensitive people may experience minor respiratory symptoms,Mild asthma exacerbation,11.0,9.2,1.123,Low,Yes,15
GAP-05385,2021-03-05,2021,3,Spring,Argentina,Buenos Aires,-11.4435,-127.6807,32182,47.9,217,Very Unhealthy,Emergency,90.53,137.29,22.89,73.29,3.45,142.21,169.64,46.87,0.2553,17.566,23.84,12.66,32.7,12.9,18.4,SW,1017.6,7.29,Smoggy,Industrial Factories,Yes,Very High,Health alert: serious health effects for everyone; emergency conditions for sensitive groups,"Lung Cancer Risk, Heart Attack, Arrhythmia, Premature Death Risk",43.4,36.2,1.866,High,Yes,15
GAP-05386,2024-03-07,2024,3,Spring,Mexico,Monterrey,-37.0262,53.8775,13321,17.4,73,Moderate,Advisory,31.19,51.56,25.85,23.33,1.96,17.73,83.65,44.74,1.2455,1.41,47.59,3.53,18.5,55.8,31.3,SW,1005.0,9.09,Clear,Vehicle Emissions,No,Low,Unusually sensitive people may experience minor respiratory symptoms,Mild asthma exacerbation,14.6,12.2,3.513,Low,Yes,15
GAP-05387,2016-03-21,2016,3,Spring,France,Paris,56.0226,43.7793,9268,52.5,132,Unhealthy for Sensitive Groups,Watch,55.8,120.06,103.76,61.43,0.99,83.15,48.42,39.27,1.2642,18.84,19.33,18.76,-0.9,77.1,31.8,N,998.1,8.35,Sunny,Sandstorm/Dust Storm,No,Very High,"Children, elderly, and people with lung/heart disease may experience health effects","Asthma, Bronchitis, Allergic Rhinitis",26.4,22.0,3.857,Moderate,Yes,15
GAP-05388,2017-11-04,2017,11,Autumn,Philippines,Cebu,-32.9407,51.238,5673,49.1,151,Unhealthy,Warning,78.93,118.8,104.06,41.03,5.33,79.0,52.75,58.72,0.7986,2.176,5.48,23.43,20.1,54.5,8.1,NW,985.1,8.11,Sunny,Cement Production,Yes,Medium,Everyone may experience health effects; sensitive groups may experience serious effects,"COPD, Ischemic Heart Disease, Stroke Risk, Lung Irritation",30.2,25.2,1.816,Moderate,Yes,15
GAP-05389,2019-03-24,2019,3,Spring,Iran,Tabriz,-29.8771,72.865,9970,58.4,445,Hazardous,Hazardous Emergency,233.89,557.89,142.72,145.96,31.56,77.0,114.82,44.75,0.6486,10.17,24.06,8.34,15.9,23.0,20.6,SE,995.0,4.44,Smoggy,Oil Refinery,No,Very High,Health emergency: everyone is affected; life-threatening for sensitive groups,"Severe COPD, Heart Failure, Lung Cancer, Neurological Damage, Premature Death",89.0,74.2,2.287,Very High,Yes,15
GAP-05390,2017-08-16,2017,8,Summer,Brazil,Rio de Janeiro,13.0669,-96.5382,12565,58.3,121,Unhealthy for Sensitive Groups,Watch,63.49,156.22,95.06,26.41,8.72,96.1,110.44,41.48,1.1258,6.713,8.03,14.42,29.0,51.1,7.5,S,972.0,8.49,Hazy,Steel Manufacturing,No,High,"Children, elderly, and people with lung/heart disease may experience health effects","Asthma, Bronchitis, Allergic Rhinitis",24.2,20.2,2.748,Moderate,Yes,15
GAP-05391,2020-05-18,2020,5,Spring,Brazil,Rio de Janeiro,57.8829,52.1076,37085,18.3,212,Very Unhealthy,Emergency,117.73,275.15,221.61,36.04,11.24,178.7,239.21,21.88,0.8882,8.716,15.35,8.88,12.6,37.3,5.6,E,1020.6,7.35,Cloudy,Agricultural Burning,No,Medium,Health alert: serious health effects for everyone; emergency conditions for sensitive groups,"Lung Cancer Risk, Heart Attack, Arrhythmia, Premature Death Risk",42.4,35.3,2.519,High,Yes,15
GAP-05392,2018-11-13,2018,11,Autumn,Egypt,Cairo,-54.4396,16.1878,13375,54.3,197,Unhealthy,Warning,114.34,212.16,63.59,81.45,6.74,120.65,220.51,20.46,1.4643,4.788,38.0,4.97,43.5,32.1,18.3,N,989.5,7.54,Windy,Wildfire/Forest Fire,Yes,Very High,Everyone may experience health effects; sensitive groups may experience serious effects,"COPD, Ischemic Heart Disease, Stroke Risk, Lung Irritation",39.4,32.8,3.928,Moderate,Yes,15
GAP-05393,2017-09-30,2017,9,Autumn,Indonesia,Medan,-35.8024,114.2171,39926,22.0,426,Hazardous,Hazardous Emergency,248.5,450.47,393.24,142.73,1.21,127.05,125.61,65.84,0.1794,5.025,28.9,12.88,44.5,73.3,8.1,S,1018.7,4.67,Foggy,Chemical Plants,Yes,High,Health emergency: everyone is affected; life-threatening for sensitive groups,"Severe COPD, Heart Failure, Lung Cancer, Neurological Damage, Premature Death",85.2,71.0,1.188,Very High,Yes,15
GAP-05394,2018-04-01,2018,4,Spring,Pakistan,Peshawar,-34.3776,-2.8735,13523,49.3,431,Hazardous,Hazardous Emergency,272.37,597.36,509.36,14.9,31.91,159.61,38.31,20.94,0.8034,17.14,15.96,1.97,31.8,48.2,26.8,N,986.0,4.61,Sunny,Chemical Plants,Yes,High,Health emergency: everyone is affected; life-threatening for sensitive groups,"Severe COPD, Heart Failure, Lung Cancer, Neurological Damage, Premature Death",86.2,71.8,2.783,Very High,Yes,15
GAP-05395,2015-04-19,2015,4,Spring,Bangladesh,Narayanganj,-47.166,136.8797,14678,14.7,286,Very Unhealthy,Emergency,190.91,400.27,181.99,112.49,16.5,75.78,195.61,38.09,0.2239,14.527,9.27,2.63,25.3,17.2,30.4,NW,986.5,6.42,Cloudy,Biomass Burning,No,Medium,Health alert: serious health effects for everyone; emergency conditions for sensitive groups,"Lung Cancer Risk, Heart Attack, Arrhythmia, Premature Death Risk",57.2,47.7,1.36,High,Yes,15
GAP-05396,2021-08-03,2021,8,Summer,Germany,Hamburg,53.32,29.2029,38703,9.6,131,Unhealthy for Sensitive Groups,Watch,54.61,84.45,47.39,3.95,7.31,44.86,173.56,49.22,0.7289,2.331,6.96,4.08,-2.3,19.2,11.6,NW,1025.0,8.36,Hazy,Steel Manufacturing,Yes,Very High,"Children, elderly, and people with lung/heart disease may experience health effects","Asthma, Bronchitis, Allergic Rhinitis",26.2,21.8,1.714,Moderate,Yes,15
GAP-05397,2021-07-06,2021,7,Summer,China,Xi'an,65.0091,109.9007,897,44.2,217,Very Unhealthy,Emergency,143.24,275.18,48.08,102.41,13.13,72.17,288.9,29.72,0.9738,6.344,45.43,1.63,25.8,26.9,3.8,NE,1006.5,7.29,Windy,Pesticide Spraying,Yes,Very High,Health alert: serious health effects for everyone; emergency conditions for sensitive groups,"Lung Cancer Risk, Heart Attack, Arrhythmia, Premature Death Risk",43.4,36.2,3.173,High,Yes,15
GAP-05398,2019-05-12,2019,5,Spring,Japan,Osaka,12.3466,-89.091,43586,46.0,98,Moderate,Advisory,45.92,97.4,88.34,39.75,2.74,32.17,9.31,7.99,0.8398,7.342,41.35,12.48,16.2,93.6,18.9,W,1023.7,8.78,Smoggy,Waste Incineration,Yes,Very High,Unusually sensitive people may experience minor respiratory symptoms,Mild asthma exacerbation,19.6,16.3,2.874,Low,Yes,15
